part,trial,k,subset,err_sh,err_el,err_wr
P15,trial_80_L_affected,4,0234,58.24123553303891,60.461314533644135,31.623879762165938
P15,trial_80_L_affected,4,1234,56.70338884166625,59.20000356998832,33.31502741065573
P15,trial_80_L_affected,5,01234,57.49436118474378,56.558943481713435,30.048299961493033
P15,trial_81_L_affected,2,01,57.572620219114306,47.506162849440294,38.9410165909959
P15,trial_81_L_affected,2,02,60.671938657763725,53.3342810290944,30.584034731875256
P15,trial_81_L_affected,2,03,55.98651187918404,59.99656878876019,32.81993804114963
P15,trial_81_L_affected,2,04,55.78077786857509,44.796254464816116,33.60657532423911
P15,trial_81_L_affected,2,12,53.03611002465304,58.67568646290968,47.335308827413755
P15,trial_81_L_affected,2,13,58.77080009552387,60.03672001931524,42.234494171672786
P15,trial_81_L_affected,2,14,54.3421288978745,46.94709964672077,35.80531259972009
P15,trial_81_L_affected,2,23,74.21922671752702,65.43058128939589,48.33344220198215
P15,trial_81_L_affected,2,24,56.79519450297941,56.47925293753003,30.794103298847073
P15,trial_81_L_affected,2,34,59.58541031891841,69.97260032845908,39.360502029317644
P15,trial_81_L_affected,3,012,57.91008213469649,50.89338490635478,30.12597382449253
P15,trial_81_L_affected,3,013,56.52573350211421,53.76766936403334,33.3442697924833
P15,trial_81_L_affected,3,014,54.623586676954545,45.57467863651149,30.738385363303625
P15,trial_81_L_affected,3,023,60.3477136575421,57.69725278115983,31.505025441178613
P15,trial_81_L_affected,3,024,56.574467194872085,51.861579961150674,28.884850362842588
P15,trial_81_L_affected,3,034,54.53619929565692,58.86057692084705,32.55356514581408
P15,trial_81_L_affected,3,123,60.11809215342822,60.39259738434209,39.50752295344173
P15,trial_81_L_affected,3,124,55.40871091455341,51.57885159960485,30.814266927915327
P15,trial_81_L_affected,3,134,55.561242754447576,56.18451453835249,34.678166835952
P15,trial_81_L_affected,3,234,58.64685395283978,61.4330807962825,33.194569600377875
P15,trial_81_L_affected,4,0123,58.30324395679278,54.74442945845766,31.288019215197785
P15,trial_81_L_affected,4,0124,55.75167011291125,49.53961306329231,28.836727925409676
P15,trial_81_L_affected,4,0134,54.8255670284525,52.98708564300355,30.6235057665288
P15,trial_81_L_affected,4,0234,56.971306197849046,57.08034710199362,30.232743532521162
P15,trial_81_L_affected,4,1234,56.676915225257325,56.49013936495614,32.149969027863726
P15,trial_81_L_affected,5,01234,56.23916924355788,53.89978056275975,29.66658371997808
P15,trial_82_L_affected,2,01,60.2346159224931,47.340046180644215,40.48571042097269
P15,trial_82_L_affected,2,02,61.14342986156875,53.322235886029446,33.581310458146454
P15,trial_82_L_affected,2,03,57.93140306032025,58.28369340070057,35.398689329185295
P15,trial_82_L_affected,2,04,57.379100306007224,44.77227373341789,34.61502905587089
P15,trial_82_L_affected,2,12,53.71813065632701,57.69620499050763,42.79229703872531
P15,trial_82_L_affected,2,13,59.01989690536198,57.90781687573202,38.10181965093221
P15,trial_82_L_affected,2,14,54.57152631508502,47.59577305277364,33.67988586331465
P15,trial_82_L_affected,2,23,71.68385184336836,64.28267565771974,44.27301025448648
P15,trial_82_L_affected,2,24,55.79747646130844,56.47881779983352,30.89007973575521
P15,trial_82_L_affected,2,34,58.73410117816864,71.22539655175322,37.84044449015091
P15,trial_82_L_affected,3,012,58.75523547822241,50.826433360805964,32.853068504234884
P15,trial_82_L_affected,3,013,57.90048148121711,52.11175273363063,33.24834438012328
P15,trial_82_L_affected,3,014,56.227233745121936,45.29435874337087,30.39218665257163
P15,trial_82_L_affected,3,023,60.82040578526293,56.37657013744543,33.10691042755322
P15,trial_82_L_affected,3,024,56.826547562408464,51.76956807449948,30.31955797692641
P15,trial_82_L_affected,3,034,55.608770802232435,58.0804429259612,33.096115832018754
P15,trial_82_L_affected,3,123,59.825081801341305,58.39247620102756,35.92030500138274
P15,trial_82_L_affected,3,124,54.95945540926286,51.7348653119212,30.14476727467911
P15,trial_82_L_affected,3,134,55.8556967938842,55.68781395691691,32.92123908751118
P15,trial_82_L_affected,3,234,57.8879502926356,61.04520570018023,32.064761311976206
P15,trial_82_L_affected,4,0123,58.898611722246194,53.392519209727304,31.92751366201891
P15,trial_82_L_affected,4,0124,56.30994059776336,49.49956888609011,29.369950654586653
P15,trial_82_L_affected,4,0134,55.9073793343629,52.13892167447846,30.575780807728208
P15,trial_82_L_affected,4,0234,57.30089987022253,56.42954557881292,30.9953707824802
P15,trial_82_L_affected,4,1234,56.454364727755994,55.85738073776236,30.8031981747416
P15,trial_82_L_affected,5,01234,56.726603913406315,53.20009859137725,29.864769749741637
P15,trial_83_L_affected,2,01,60.83417378437556,48.470290553883494,38.37362039190268
P15,trial_83_L_affected,2,02,61.462040306001086,54.67617995462872,31.311355833102407
P15,trial_83_L_affected,2,03,57.87028047344326,59.799134900753074,32.259559976991454
P15,trial_83_L_affected,2,04,56.251226654331575,46.58448882002919,37.027515470445486
P15,trial_83_L_affected,2,12,53.49948853419063,61.74749117506819,44.14632632182264
P15,trial_83_L_affected,2,13,58.117591905941396,60.87149619788588,36.95415230507257
P15,trial_83_L_affected,2,14,53.321596818256815,49.83766916091314,34.86271781906426
P15,trial_83_L_affected,2,23,70.0229073664752,65.75764836687641,43.15283692347493
P15,trial_83_L_affected,2,24,54.18257672081604,58.10349940301651,32.783257480411464
P15,trial_83_L_affected,2,34,57.50783423912581,71.04421032867752,38.31105274990806
P15,trial_83_L_affected,3,012,58.98007204455086,52.3413774156766,30.224205215331555
P15,trial_83_L_affected,3,013,57.671035336799235,53.761602266411536,28.747490798902483
P15,trial_83_L_affected,3,014,55.496275873038385,47.26627228672042,29.727822402393382
P15,trial_83_L_affected,3,023,60.68131167899458,57.814530745504,29.955878292807366
P15,trial_83_L_affected,3,024,56.03740373768709,53.450329994110454,30.203966050589063
P15,trial_83_L_affected,3,034,54.64377738416693,59.21012126975339,32.23399415244156
P15,trial_83_L_affected,3,123,58.94567100267389,61.29617183741802,36.22996676243272
P15,trial_83_L_affected,3,124,53.6902170216744,53.76226903045442,30.994513626814093
P15,trial_83_L_affected,3,134,54.416173330203065,57.16662143192042,29.57641618740191
P15,trial_83_L_affected,3,234,56.13488951728905,62.20307632654673,31.305727784660288
P15,trial_83_L_affected,4,0123,58.67281697478423,55.06111588528301,28.29552538875716
P15,trial_83_L_affected,4,0124,55.614845044797654,51.298041361511764,28.305932708349975
P15,trial_83_L_affected,4,0134,55.0065553180531,53.56140417157103,26.581813572542323
P15,trial_83_L_affected,4,0234,56.33974313695338,57.771953759939265,29.251492295775385
P15,trial_83_L_affected,4,1234,55.007748084717505,57.51828826906436,28.88858392670487
P15,trial_83_L_affected,5,01234,55.8521914293948,54.740752213296304,26.7574454100741
P15,trial_84_L_affected,2,01,60.461872098125745,49.297987429575116,42.60751632982674
P15,trial_84_L_affected,2,02,61.70445870013718,55.56814990447381,33.928537651121715
P15,trial_84_L_affected,2,03,56.98284710511535,59.10908750562308,36.26330152173412
P15,trial_84_L_affected,2,04,55.47239339101536,46.14955266319125,37.87577987712946
P15,trial_84_L_affected,2,12,54.209498739523475,59.222000947384046,44.703569151111665
P15,trial_84_L_affected,2,13,58.85583560762687,58.518287271528166,40.14881186206975
P15,trial_84_L_affected,2,14,54.06391419067024,48.44497624591634,36.7437016092149
P15,trial_84_L_affected,2,23,72.41713427124934,65.49323810155732,47.69349047403416
P15,trial_84_L_affected,2,24,55.79104589195735,59.69860528522015,34.08710118706515
P15,trial_84_L_affected,2,34,58.46711189989272,71.63011750344027,44.987247047439446
P15,trial_84_L_affected,3,012,59.11321844898813,52.54663444715879,33.56603804691304
P15,trial_84_L_affected,3,013,57.43845920259644,52.63172289521911,33.9646848199667
P15,trial_84_L_affected,3,014,55.417988233369186,46.17260625633919,31.673251823072263
P15,trial_84_L_affected,3,023,60.83547687180976,58.02115443045,34.0221113066016
P15,trial_84_L_affected,3,024,56.28710731270944,53.74709373206912,32.08370646001357
P15,trial_84_L_affected,3,034,54.21485312440698,58.83865011971162,36.99944315803734
P15,trial_84_L_affected,3,123,60.233716990462476,59.646982123005415,38.330357774707565
P15,trial_84_L_affected,3,124,54.82022638600352,53.34501479325068,31.285519394423698
P15,trial_84_L_affected,3,134,55.08054949005092,55.94834648204204,33.404646990086604
P15,trial_84_L_affected,3,234,57.65562634061091,63.19423815811986,35.826944896051195
P15,trial_84_L_affected,4,0123,58.926455576260196,54.532712308707445,32.74953883607756
P15,trial_84_L_affected,4,0124,55.927043809964296,50.94339515300368,30.02162439432397
P15,trial_84_L_affected,4,0134,54.99098869312817,52.51806390151568,30.924351758386745
P15,trial_84_L_affected,4,0234,56.623813517933776,57.98604318039976,33.24658657814502
P15,trial_84_L_affected,4,1234,56.132304943261516,56.93203412788293,31.60403017193792
P15,trial_84_L_affected,5,01234,56.22627567171533,54.24898591140293,30.487461926906366
P15,trial_85_L_affected,2,01,59.873292804380014,47.03433673039495,37.84318570479165
P15,trial_85_L_affected,2,02,61.54653480833148,51.84188471380118,31.375637715412648
P15,trial_85_L_affected,2,03,58.11444540564116,57.075992469388396,34.222132153262535
P15,trial_85_L_affected,2,04,56.61613273757557,44.96681237389704,34.88703914891649
P15,trial_85_L_affected,2,12,53.9012015610407,55.86235676063793,45.113456533834
P15,trial_85_L_affected,2,13,59.50470457356137,56.71220765825975,38.70927593825287
P15,trial_85_L_affected,2,14,53.57659612956706,47.468147589429975,34.34140068008806
P15,trial_85_L_affected,2,23,72.48212894881846,61.017366949411155,42.44498666415805
P15,trial_85_L_affected,2,24,55.45430716388748,55.060518023047734,31.91937569224015
P15,trial_85_L_affected,2,34,58.85534909595135,69.03368396409712,38.840552688162155
P15,trial_85_L_affected,3,012,59.05387263304393,49.87693977125437,30.4914057792047
P15,trial_85_L_affected,3,013,58.23462395119742,51.66068742829704,32.113801280149
P15,trial_85_L_affected,3,014,55.494708215884934,45.520796309068174,29.60612711135946
P15,trial_85_L_affected,3,023,61.37977215723243,55.10508531586247,32.304319842570095
P15,trial_85_L_affected,3,024,56.62600051277838,50.94444294786792,30.036030686931863
P15,trial_85_L_affected,3,034,55.51894216298392,56.95207447470071,33.28563400153017
P15,trial_85_L_affected,3,123,60.548727602278134,56.61583472026518,37.73618710854862
P15,trial_85_L_affected,3,124,54.49318302702766,50.74370914136469,31.592873916007754
P15,trial_85_L_affected,3,134,55.55407823915833,54.75208566557301,32.822008145951884
P15,trial_85_L_affected,3,234,57.890744290843074,59.52348183688842,32.941457182315936
P15,trial_85_L_affected,4,0123,59.44198135839619,52.48810084774187,31.16161865839105
P15,trial_85_L_affected,4,0124,56.02542343842347,48.89824462727471,28.96668437315199
P15,trial_85_L_affected,4,0134,55.76293345022601,51.627044897623286,29.94659379154321
P15,trial_85_L_affected,4,0234,57.33802926068343,55.291697589938295,31.056465001606654
P15,trial_85_L_affected,4,1234,56.382635968583145,54.60514464314363,31.764873351811865
P15,trial_85_L_affected,5,01234,56.74437841167883,52.350414988236224,29.733098264634503
P15,trial_86_L_affected,2,01,58.08012413004307,49.71617408135087,40.018161059398615
P15,trial_86_L_affected,2,02,59.72943275313242,52.62280614208768,34.92312310699998
P15,trial_86_L_affected,2,03,56.57849896568875,58.821136505788886,33.76953319083332
P15,trial_86_L_affected,2,04,55.420371106437415,45.290661240411104,38.1935738410398
P15,trial_86_L_affected,2,12,51.156750943441544,55.882193596287465,42.912079864818146
P15,trial_86_L_affected,2,13,57.28465459312221,58.35955372217221,36.30645559510793
P15,trial_86_L_affected,2,14,52.16436241680784,48.495822242019194,34.61303071866425
P15,trial_86_L_affected,2,23,71.35674789757933,63.07745807567206,44.321217739937616
P15,trial_86_L_affected,2,24,53.871765320922194,53.94199567789124,34.845918919214746
P15,trial_86_L_affected,2,34,58.4948514075483,69.34749938544944,40.87515681501592
P15,trial_86_L_affected,3,012,56.777538246399644,50.96068276008803,33.280708741579296
P15,trial_86_L_affected,3,013,56.15951440954546,52.79182112219311,31.63723433252162
P15,trial_86_L_affected,3,014,54.047688828441345,46.44193054317959,29.72068021568589
P15,trial_86_L_affected,3,023,59.45322854407445,55.748180255599195,33.013069442776086
P15,trial_86_L_affected,3,024,55.04690716036297,50.992360818086816,32.445127042663856
P15,trial_86_L_affected,3,034,54.18935186226947,58.151006496842314,34.04466956928942
P15,trial_86_L_affected,3,123,58.1556235858531,57.52472539321432,35.65728626432826
P15,trial_86_L_affected,3,124,52.52914651152797,50.895780006846806,31.764875516616886
P15,trial_86_L_affected,3,134,53.79841506781323,55.80146142146328,31.55746151725681
P15,trial_86_L_affected,3,234,56.25855642191109,58.941581200569786,34.517534498890356
P15,trial_86_L_affected,4,0123,57.187538454357565,53.139515280354196,31.459924974247105
P15,trial_86_L_affected,4,0124,54.157117341073246,49.391203372024634,29.939131517795794
P15,trial_86_L_affected,4,0134,54.012820902151645,52.59378675900157,29.212749826380755
P15,trial_86_L_affected,4,0234,55.60726368808443,55.59262251931511,32.025129042683034
P15,trial_86_L_affected,4,1234,54.29266455772689,54.99315203650872,30.822866308446013
P15,trial_86_L_affected,5,01234,54.75625012094671,52.868099751699944,29.538362804852515
P15,trial_87_L_affected,2,01,59.22935115111913,49.81538724654862,42.073147206333445
P15,trial_87_L_affected,2,02,60.72212513219263,54.92059504579148,33.534759587740126
P15,trial_87_L_affected,2,03,56.99611283164771,58.27889716178458,36.07881808135292
P15,trial_87_L_affected,2,04,56.25051988475217,44.163483943072464,36.87300206198299
P15,trial_87_L_affected,2,12,52.20161156577806,59.92419172855583,40.10982780464579
P15,trial_87_L_affected,2,13,57.97096301870261,58.642135165229774,38.753111257577615
P15,trial_87_L_affected,2,14,53.414015388244906,49.110146776380354,35.87489007279603
P15,trial_87_L_affected,2,23,71.49765424825442,66.52464357264503,45.29197882541188
P15,trial_87_L_affected,2,24,55.29650169270797,59.23278620946566,32.92755590508582
P15,trial_87_L_affected,2,34,59.125420010959154,69.21478442867014,42.109179669397435
P15,trial_87_L_affected,3,012,57.99263435249705,52.391289293525496,33.37335129086002
P15,trial_87_L_affected,3,013,56.8849531583375,52.13072031562208,32.56679333639892
P15,trial_87_L_affected,3,014,54.96464981689145,46.42947413389194,32.24347512966188
P15,trial_87_L_affected,3,023,60.3778128913103,57.39196185299453,32.69661390322651
P15,trial_87_L_affected,3,024,55.99221897942949,53.14908541562869,30.88548738801882
P15,trial_87_L_affected,3,034,54.749898408147885,57.45865326044425,34.90178817674635
P15,trial_87_L_affected,3,123,59.18126374852984,59.965102433148594,37.282317665042804
P15,trial_87_L_affected,3,124,54.016890054056205,53.73490665593354,30.89936287418147
P15,trial_87_L_affected,3,134,54.760276417415895,55.53194607435291,31.434491613154975
P15,trial_87_L_affected,3,234,57.46005090885982,62.19999470375219,32.982496834618786
P15,trial_87_L_affected,4,0123,58.20779354815887,54.12795100577433,31.668871141866767
P15,trial_87_L_affected,4,0124,55.260079152421866,50.95651145616946,29.786771289206627
P15,trial_87_L_affected,4,0134,54.792690244701745,52.01823095421297,29.30427800621057
P15,trial_87_L_affected,4,0234,56.54371717254003,57.1076071319263,31.20894736466162
P15,trial_87_L_affected,4,1234,55.56092165970057,56.75384307436875,30.200488620791994
P15,trial_87_L_affected,5,01234,55.783095866573596,53.877281747116804,29.10022679915643
P15,trial_88_L_affected,2,01,70.6596825455866,48.42028065842,82.06992140396639
P15,trial_88_L_affected,2,02,71.42398117185326,56.345195907335274,73.35445315549917
P15,trial_88_L_affected,2,03,68.24551300782535,55.58384243743302,79.1899208922688
P15,trial_88_L_affected,2,04,65.46742722670595,44.66672139945713,76.35085096045782
P15,trial_88_L_affected,2,12,62.163102974707336,59.34716201296773,76.19066331544884
P15,trial_88_L_affected,2,13,68.54561569534839,53.740582558234514,75.8680802665091
P15,trial_88_L_affected,2,14,61.56201691057288,46.899287596413316,73.59131571207007
P15,trial_88_L_affected,2,23,81.18376814236974,64.34032543848481,76.71734567430155
P15,trial_88_L_affected,2,24,63.686065332308,59.467635594654354,68.50028610317317
P15,trial_88_L_affected,2,34,67.94343441144707,64.09289048666876,78.73143814293998
P15,trial_88_L_affected,3,012,69.02719110835386,52.72060692686411,75.05657443720509
P15,trial_88_L_affected,3,013,68.04783469341497,49.06948798640247,73.57961040198582
P15,trial_88_L_affected,3,014,64.34349168709672,44.56422187094142,72.53660368204558
P15,trial_88_L_affected,3,023,71.39873952746412,56.49028023393029,72.98998040632415
P15,trial_88_L_affected,3,024,65.30819044723438,53.46298031111072,69.94955506938828
P15,trial_88_L_affected,3,034,64.53413004223769,54.953675751609296,75.11071434476624
P15,trial_88_L_affected,3,123,69.64545051521554,56.64256783793559,73.24281257477332
P15,trial_88_L_affected,3,124,62.93669616615624,52.91168208461265,68.99219721955798
P15,trial_88_L_affected,3,134,64.20891750554505,52.02619854970255,70.40945936355166
P15,trial_88_L_affected,3,234,66.45926496256409,60.17729916506983,70.35652163325825
P15,trial_88_L_affected,4,0123,69.25574615113048,52.43442908430407,71.94634219372382
P15,trial_88_L_affected,4,0124,64.90119721649641,50.31293093238868,70.4361566987798
P15,trial_88_L_affected,4,0134,64.79914405524686,49.227820331904326,70.27906403710023
P15,trial_88_L_affected,4,0234,66.32646253536225,55.80237526098002,70.92149554634966
P15,trial_88_L_affected,4,1234,65.1151719215086,54.49332851537816,68.68709684660794
P15,trial_88_L_affected,5,01234,65.80191372640661,52.07158409070852,69.52935927313703
P15,trial_89_L_affected,2,01,60.74689600962763,50.87801748631168,43.52147724349846
P15,trial_89_L_affected,2,02,61.44631398309377,56.76985875000537,35.31434290839971
P15,trial_89_L_affected,2,03,57.4803009455729,57.06783167780288,37.20526136298676
P15,trial_89_L_affected,2,04,56.39316543374432,46.94989396088137,38.636740812046725
P15,trial_89_L_affected,2,12,54.15053280734843,57.69979118096705,41.54562707638911
P15,trial_89_L_affected,2,13,59.000798213971706,54.33846558099682,37.939960209795
P15,trial_89_L_affected,2,14,53.5700401551506,49.255905124665006,36.06041771394107
P15,trial_89_L_affected,2,23,70.44017576760696,62.65578643237819,41.22452083592456
P15,trial_89_L_affected,2,24,55.25952615961804,59.16082347190015,33.66797292821026
P15,trial_89_L_affected,2,34,59.272631711076365,64.93222015950032,43.16736254897821
P15,trial_89_L_affected,3,012,59.278293231004206,53.78626747050953,36.15023029318855
P15,trial_89_L_affected,3,013,58.011972464089226,51.14533615793322,33.75427758040784
P15,trial_89_L_affected,3,014,55.67555707140253,47.66139328977018,33.89672092013044
P15,trial_89_L_affected,3,023,60.74267746354483,57.21980536545054,33.86762492881221
P15,trial_89_L_affected,3,024,56.195858857951045,54.45601351877591,32.22613996153457
P15,trial_89_L_affected,3,034,55.17807651645121,56.28614934871882,36.858584241457514
P15,trial_89_L_affected,3,123,60.21221221321744,56.309110561705275,36.63967542042957
P15,trial_89_L_affected,3,124,54.59262238372123,53.55461930332406,32.79844358857507
P15,trial_89_L_affected,3,134,55.21106262833928,53.56099376988652,33.7859972002544
P15,trial_89_L_affected,3,234,57.41942650080622,60.491593446683794,34.47538369908312
P15,trial_89_L_affected,4,0123,59.18441335521638,53.64092540174522,33.30909474648404
P15,trial_89_L_affected,4,0124,55.944485307859104,51.88459124559484,32.20926437248878
P15,trial_89_L_affected,4,0134,55.504563136181496,51.36461368667941,31.966865560373627
P15,trial_89_L_affected,4,0234,56.78613866317784,56.658552021511866,33.13438206680117
P15,trial_89_L_affected,4,1234,56.09505536680938,55.20084857139046,32.54248916090201
P15,trial_89_L_affected,5,01234,56.429544688884604,53.43636908518909,31.75112135271358
P15,trial_8_R_unaffected,2,01,49.74167443090492,71.52773387892684,37.311370641885894
P15,trial_8_R_unaffected,2,02,42.478521486621304,58.256560706935694,39.675046301296504
P15,trial_8_R_unaffected,2,03,39.03587732257413,49.334681693496314,32.174585250823746
P15,trial_8_R_unaffected,2,04,44.42540110176844,34.6766043395008,40.65254841742195
P15,trial_8_R_unaffected,2,12,68.68200883530288,81.98536594278714,53.00520843010563
P15,trial_8_R_unaffected,2,13,58.48285496744284,54.96036381281867,40.41299554168906
P15,trial_8_R_unaffected,2,14,46.55235441920566,48.06515946092828,39.75260881286091
P15,trial_8_R_unaffected,2,23,54.5345893511299,55.31178748975833,55.870419478889936
P15,trial_8_R_unaffected,2,24,47.137544139264925,46.6084872901984,41.49896173510836
P15,trial_8_R_unaffected,2,34,47.28982706758118,43.27633842960866,34.83710804825639
P15,trial_8_R_unaffected,3,012,47.61626540150745,63.083056504189834,36.141486798207296
P15,trial_8_R_unaffected,3,013,46.451222210727394,54.35225125260097,35.04313060654625
P15,trial_8_R_unaffected,3,014,43.47743541414392,47.676400107615656,37.54714547499046
P15,trial_8_R_unaffected,3,023,43.46012396477399,50.53534367047555,36.33684655864651
P15,trial_8_R_unaffected,3,024,41.218515365282904,44.50670574545935,36.40673738222942
P15,trial_8_R_unaffected,3,034,40.564347370448594,40.68214823343637,32.29570977717383
P15,trial_8_R_unaffected,3,123,59.8274657315011,54.28214268627648,40.99688324616618
P15,trial_8_R_unaffected,3,124,50.0233386049033,50.24434366693013,36.57672876207517
P15,trial_8_R_unaffected,3,134,49.1969449133623,47.03573265010624,35.759289469222544
P15,trial_8_R_unaffected,3,234,48.20619106205884,46.069368380132765,39.149305287817924
P15,trial_8_R_unaffected,4,0123,48.17369160580277,54.108116052021195,35.43989754813716
P15,trial_8_R_unaffected,4,0124,44.553704123863966,49.692981612827715,35.05448643809356
P15,trial_8_R_unaffected,4,0134,44.1856644675991,46.73972266873193,34.56058036872679
P15,trial_8_R_unaffected,4,0234,42.87406971540599,44.87792116316334,34.70438741445082
P15,trial_8_R_unaffected,4,1234,50.930334599438794,48.73098856345042,36.16262145255614
P15,trial_8_R_unaffected,5,01234,45.78941892989299,48.350835880261016,34.49291831637972
P15,trial_90_L_affected,2,01,62.821662101940326,47.76702221120696,38.44385005334665
P15,trial_90_L_affected,2,02,62.948484274452234,56.35165252009361,33.09066956965108
P15,trial_90_L_affected,2,03,59.57025211917359,57.53356753208537,34.20053050735145
P15,trial_90_L_affected,2,04,57.54392565032713,46.57175774376297,35.271594714833725
P15,trial_90_L_affected,2,12,54.706944469384965,58.77522994292375,42.42329884847618
P15,trial_90_L_affected,2,13,60.085125672658265,55.10831054483205,36.13447686391022
P15,trial_90_L_affected,2,14,54.949056118929775,46.53152692440267,34.26695851478012
P15,trial_90_L_affected,2,23,71.88968642000489,63.879321061927435,39.52842017191873
P15,trial_90_L_affected,2,24,56.3728904810589,59.29753484219121,32.507217739260376
P15,trial_90_L_affected,2,34,60.154426346239376,66.29812837936566,38.11749902443841
P15,trial_90_L_affected,3,012,60.760888153710525,52.808692237742555,32.79526078258983
P15,trial_90_L_affected,3,013,59.636699377054306,51.08199215811381,31.386440856570708
P15,trial_90_L_affected,3,014,56.97876929813471,45.547912292776,31.345571037172476
P15,trial_90_L_affected,3,023,62.52158956802956,57.55639799168641,31.9933077233305
P15,trial_90_L_affected,3,024,57.54308730068477,54.3212251639802,30.96264086317906
P15,trial_90_L_affected,3,034,56.312700861315584,56.970448616370795,33.4876343869861
P15,trial_90_L_affected,3,123,61.06124479086266,57.302188790980374,35.32641896318895
P15,trial_90_L_affected,3,124,55.63859603280316,52.811103461593504,31.226285108686206
P15,trial_90_L_affected,3,134,56.25059997286056,53.47766230802342,31.41102583906053
P15,trial_90_L_affected,3,234,58.36765676619022,61.30253681691639,32.63088524877326
P15,trial_90_L_affected,4,0123,60.66779061366193,53.75900698339482,31.204436690246176
P15,trial_90_L_affected,4,0124,57.24015077821727,50.98855753381804,30.23716182847634
P15,trial_90_L_affected,4,0134,56.77164711023833,51.15884535106463,29.650400431632974
P15,trial_90_L_affected,4,0234,58.05508247113541,57.17383822937635,31.131440196241837
P15,trial_90_L_affected,4,1234,57.027701862769845,55.454763930955025,30.7466196131508
P15,trial_90_L_affected,5,01234,57.662484185398085,53.45408655004971,29.760539888765148
P15,trial_9_R_unaffected,2,01,49.29180548139023,68.52142417099726,38.38329540475035
P15,trial_9_R_unaffected,2,02,44.66879842067573,57.19930064950709,38.76375709087868
P15,trial_9_R_unaffected,2,03,41.84052491977696,47.3714744878849,32.14848535279855
P15,trial_9_R_unaffected,2,04,49.2996190350396,32.6974857099067,46.27298315747498
P15,trial_9_R_unaffected,2,12,66.59379064160768,86.89986738387078,52.73398255287137
P15,trial_9_R_unaffected,2,13,58.37217534671204,53.529781332348215,41.01312244153461
P15,trial_9_R_unaffected,2,14,47.99517498908411,47.83564198680677,44.0886785668807
P15,trial_9_R_unaffected,2,23,56.35263177511276,55.229050816704984,58.42946687816787
P15,trial_9_R_unaffected,2,24,49.288272414908086,47.84735748825965,43.38562034376667
P15,trial_9_R_unaffected,2,34,49.54706767430909,43.603811565024365,36.72939803497381
P15,trial_9_R_unaffected,3,012,48.551993644772686,62.06676865590518,34.67868161065904
P15,trial_9_R_unaffected,3,013,47.956565295713816,52.484534714128,36.02519639825085
P15,trial_9_R_unaffected,3,014,44.99672856023,46.5832552755352,39.5981754940386
P15,trial_9_R_unaffected,3,023,46.113211082087155,49.10290007978462,36.803218993997405
P15,trial_9_R_unaffected,3,024,43.569998456177515,44.66440804260243,36.555397315896165
P15,trial_9_R_unaffected,3,034,43.23290444796584,39.69647246599212,33.78280140991429
P15,trial_9_R_unaffected,3,123,59.92494073799133,53.44890596794726,40.69427009270153
P15,trial_9_R_unaffected,3,124,51.35380300353023,50.747107699954135,37.610853350787735
P15,trial_9_R_unaffected,3,134,50.520749524010114,46.620404060704786,36.72793292324769
P15,trial_9_R_unaffected,3,234,50.27205194472548,46.676286166385246,40.10525161859818
P15,trial_9_R_unaffected,4,0123,49.740553172097485,52.8285294727889,35.62174769724545
P15,trial_9_R_unaffected,4,0124,46.231694769727625,49.43944111236258,35.200648762728925
P15,trial_9_R_unaffected,4,0134,46.02726511945095,45.7086706786512,35.524313407676146
P15,trial_9_R_unaffected,4,0234,45.33506057306177,44.515760435457395,34.95699839521838
P15,trial_9_R_unaffected,4,1234,52.245645850454586,48.66784196591964,36.33429404510047
P15,trial_9_R_unaffected,5,01234,47.610730855584855,47.7724217822346,34.69395358812107
P17,trial_10_L_unaffected,2,01,53.29643234112408,49.541796180303386,123.42376402718152
P17,trial_10_L_unaffected,2,02,52.310298390650026,56.26404384773818,36.20912374569754
P17,trial_10_L_unaffected,2,12,66.21527215638025,49.12026234229375,63.00504818867807
P17,trial_10_L_unaffected,3,012,54.19713660378537,45.16880287429775,58.90115486535235
P17,trial_11_L_unaffected,2,01,51.63067615531886,52.589586322189604,120.86806877364985
P17,trial_11_L_unaffected,2,02,51.77566725681987,55.27086825011025,31.629257074754207
P17,trial_11_L_unaffected,2,12,66.21922391478348,49.7348423700864,60.89663089443491
P17,trial_11_L_unaffected,3,012,53.18833886107287,43.87379299729692,54.83645376723918
P17,trial_12_L_unaffected,2,01,53.24649993382363,48.02415509381246,112.78320037073463
P17,trial_12_L_unaffected,2,02,50.791546160214146,57.180284397479994,25.702152987196833
P17,trial_12_L_unaffected,2,12,66.43140796581511,48.74672474837439,50.64575720516599
P17,trial_12_L_unaffected,3,012,54.016543352580676,46.731035402566775,46.93430905185549
P17,trial_13_L_unaffected,2,01,53.213219367139395,47.69395396810721,108.65762488920505
P17,trial_13_L_unaffected,2,02,51.49919006573584,56.242064577257864,29.029741335333963
P17,trial_13_L_unaffected,2,12,66.24723156264085,46.94719792336208,53.674359062300624
P17,trial_13_L_unaffected,3,012,54.14928806401573,46.03007567140396,47.914192207291876
P17,trial_14_L_unaffected,2,01,53.714996249892216,44.70029739479211,103.8512933249054
P17,trial_14_L_unaffected,2,02,52.194381577229876,57.19905055404972,31.06351837605462
P17,trial_14_L_unaffected,2,12,67.0877399535373,46.69964812496102,48.58495170908357
P17,trial_14_L_unaffected,3,012,55.055220068065545,45.8357210254195,47.35910744020592
