part,trial,side,flexM,abdM,automq_flex,automq_abd,ijM,automq_ij,flexO,abdO,ijO
P10,47,L,51.989040003899085,37.32882639435715,44.91610367033069,42.08275447090811,0.9726191676191138,0.978517131866604,47.99920712491059,47.19011847700302,0.9957870188446798
P10,48,L,51.94704442468378,36.96108485691183,44.44526827571695,42.12746080988362,0.9768425496864487,0.9859621902326642,48.90774315131094,47.62851810400232,0.9968992511170223
P10,49,L,50.84470903507888,41.8215854109581,47.03055906271231,46.08481530828155,0.9507248751808717,0.9808254094819546,49.76439096803281,50.6556195759039,0.9962191729607656
P10,4,R,47.78966565666932,49.00381972280976,52.507359666385746,51.19202382715282,0.9715965508340392,0.9617676843311267,51.12847862940629,48.72369621712315,0.9902817881926415
P10,50,L,52.558673549743695,38.85149477305378,46.77294185736976,44.64049654359434,0.9802829731319627,0.9882936210790944,49.13306885057118,49.158327713834915,0.9990895052836596
P10,51,L,53.84506668576314,39.680161747039705,47.689302959901134,45.310161613542135,0.9786208097041804,0.9845043960733241,48.61353238350574,49.865071651972315,0.9986740028308765
P10,52,L,52.11323137060102,37.35692644527697,45.823384725272525,44.43123311546097,0.9679741149870426,0.9746819763912608,48.82487910106131,49.35039758661236,0.9961832452842935
P10,53,L,53.67353849855684,37.58789617836683,48.66063787934294,45.51267869476314,0.9752087276057724,0.9836638890781804,49.345401112368464,50.50728096884624,0.99873014988936
P10,54,L,53.37708706660585,38.27276039793743,47.96206474966934,46.06612023913194,0.9781445148997436,0.9863075316444113,49.44412379435174,49.88147538205748,0.9973289791182504
P10,55,L,50.81693848945904,37.32331481581211,47.51977279668415,45.16906070396488,0.9514318691438912,0.9682573396647476,47.63254259859307,49.02095315754602,0.9883375426541181
P10,56,L,52.96289656159456,35.934195024199724,48.281599875170215,45.673383584840536,0.9603430493887416,0.9800444932089541,47.93727658707953,49.8290560368544,0.9960480578451287
P10,57,L,54.25772555012998,36.919931773831934,49.6882766003007,45.50012918131279,0.9669037849784989,0.9765917775289757,49.307002837309724,48.750643878851115,0.994300041753399
P10,58,L,55.29125188712597,40.05428328769144,49.71057287039717,47.529698285295176,0.9765180519267165,0.9753057238430707,50.165133278603065,51.596396049324646,0.9918875565174808
P10,59,L,52.76526150382713,37.98794684300572,47.157590003072045,45.63891197624876,0.9843759526121013,0.9874640328385234,49.285991018476686,48.816179487725655,0.999417872775171
P10,5,R,58.68116054359099,59.42521237479417,60.85341489342399,58.5856271880245,0.9750358284367376,0.9789076893821865,55.934149723454084,53.824217561669194,0.9937150842325037
P10,60,L,47.853007144344446,36.04822966412365,44.90039995847438,44.3682329468575,0.9790225572573472,0.9836983856494577,50.041768873711916,49.4978290350095,0.9963838643215499
P10,61,L,47.710492059298154,34.47556897594192,44.578267693466515,41.40279526592394,0.9773881597485048,0.9826575648416029,48.414589750230455,45.862454229255285,0.9964831574581243
P10,62,L,48.81851896645126,35.51639918627184,44.57686267952287,41.940785894854024,0.9847522700281516,0.9857963907895372,48.582019810710435,46.79451843326286,0.9963158713521321
P10,63,L,48.61122996315081,34.25065051975978,43.80545395856578,41.06425621293665,0.9729070092310264,0.9846881147341807,47.585939282964915,45.79871728232097,0.9969271534517246
P10,64,L,47.501206970794016,36.156766162753634,43.50062250203647,43.819834085735245,0.9760897818378773,0.9852815988491048,47.023898502133235,47.69634531356502,0.9983085451876372
P10,65,L,47.60840741530887,33.67085832343321,42.79682881531528,41.78208215889619,0.9690177906551604,0.975552190062464,46.787926784575696,46.212671861395904,0.9927412434492555
P10,66,L,49.51643301028148,34.5376496026482,45.04002860908015,43.41138147999794,0.9851594383398389,0.9886450020764324,48.088306084029256,47.86192937855582,0.9985615582297352
P10,67,L,48.87333245463807,36.00346191591853,42.54979943964784,41.28514020007823,0.9814741229040083,0.9904134610644105,46.99829095900903,45.821394781173794,0.9967268923474073
P10,68,L,48.24621462527556,36.23652433867524,43.57307718020435,43.171024707621115,0.9809426174940873,0.9894012128712514,47.49545415098691,46.701742564970786,0.9990383308846188
P10,69,L,48.47434736180054,35.882698000190125,44.4195101730146,43.2431915833919,0.9667766033253353,0.9699427705782597,47.739043486494346,47.76459162441732,0.9916938594631413
P10,6,R,46.42697423078364,37.41473518455449,45.153493064326746,43.311151623397,0.9707554944106612,0.9613238933112126,52.001635763931404,42.25230153185607,0.981973450409296
P10,70,L,47.315290206131024,35.20262852575929,43.620948920381174,44.508723008435105,0.9642901473357567,0.9726428413737103,47.125108468766214,48.563561284495115,0.9896408394311255
P10,71,L,49.22543131873465,35.171602423743145,44.07107594359013,43.863968149189816,0.9755103354267827,0.9871983939330609,47.582241737402086,48.7802194224909,0.9965017860049855
P10,72,L,49.65590455664517,33.16539722549502,44.85127116572266,43.155552072750304,0.9414832867663506,0.9554969981225381,50.667902024931166,47.09699272203135,0.9797986225954485
P10,73,L,48.17632220110238,35.50931778759674,43.1624038210069,43.020206128622284,0.97679449283038,0.9886735168886689,49.33857414728054,47.087545348435036,0.9943607566946445
P10,74,L,48.89346616656207,37.834713197027824,43.87742779316196,45.180282114547175,0.9652661102001897,0.961146253469721,48.87136051145556,47.957533234705885,0.9856372127975671
P10,75,L,49.10927365889097,38.98209922241769,43.73451012070819,45.93049240276959,0.9725448658034779,0.9773743742225242,49.650999886812144,49.14941946622155,0.9969162373565471
P10,77,L,49.72617069575893,31.579148403486162,45.567285066173675,42.38455542300472,0.9710853811753628,0.9821468224300216,48.78478898281567,46.20432868688112,0.9973227335214359
P10,78,L,47.958205770367094,32.37544082507975,44.82719627248003,42.899174100834976,0.9843227311127312,0.9895566520261904,48.60406804173112,47.405240908754486,0.9989314831803692
P10,79,L,47.61566347551077,32.363809214405485,44.25268406394563,43.35613546975229,0.9688165842096502,0.9797715163138714,48.088202696661405,47.70499534117595,0.9937564469993521
P10,7,R,47.26468204306447,39.74595449020911,43.873369917162556,44.13869623971267,0.9786811009879536,0.9634572619431812,51.300495801590024,44.14328876148985,0.9894723258104768
P10,80,L,49.429670233654484,34.51606387030437,44.78231100103208,43.25282017124121,0.9659683251475862,0.9771026839245514,48.178162686496634,46.42369371214377,0.9953399440427108
P10,81,L,49.17852761053531,32.284392361001245,44.02772409297112,42.87483315947215,0.973924061965424,0.9764142472654869,48.51556514905442,46.39462406106225,0.9952453710356475
P10,82,L,47.67596587501669,32.10259170413991,44.4327041146236,44.35408408902628,0.96975282486899,0.9768598051066565,48.618175961634314,48.703437116989534,0.9937656914517204
P10,83,L,46.130461482112274,30.294273020222327,42.726032209487286,42.665033123705776,0.960579741582068,0.9743670589858007,48.9386336266451,46.57134769599354,0.9911979615066078
P10,8,R,45.31248888550791,40.54083854767655,44.08631888150353,44.24308954831315,0.9756471303191927,0.9778673472885664,50.29825614092737,44.109255962655375,0.9948749372946807
P10,9,R,45.483177560603096,39.774302782398685,46.85523574410341,44.805551493033065,0.9656974014903552,0.9778690996736319,49.32032817066053,44.2276171720554,0.9929516963548912
P12,10,L,50.76754951375316,39.27949763180434,56.92018858575308,43.547091385350264,0.9685094734804613,0.9544331543168678,50.67468461989021,47.86700430890293,0.974880171774888
P12,11,L,49.074235899227745,39.47373157952942,55.74839479351327,43.51040813772102,0.9786042266658794,0.9410445480699574,48.88967612460713,47.552763813303436,0.973017766653405
P12,12,L,46.51833534393744,36.46078502352439,53.88282140840557,39.082890258301454,0.9805958589945749,0.9415886956504513,47.06873567089142,44.45772743707911,0.9811543307527281
P12,13,L,48.70946621794167,36.36129855753092,57.27878952100867,39.381213904932196,0.9634794953423511,0.942864327857646,50.74180239587083,45.38924957762449,0.9718599926396876
P12,14,L,50.07964779651833,38.123320468287396,57.88389780984061,41.01400482315573,0.9697106541344712,0.9362912899625248,51.55365827356694,46.897942986999915,0.9710198457418958
P12,15,L,48.963077262730685,34.71735911732334,56.49007220480915,38.605128696797294,0.9746635956338102,0.9436144002805298,50.630046393587435,45.65755755300533,0.9695857464103026
P12,16,L,48.49467911936637,35.114686232784706,54.99936277316966,38.09497939238878,0.9711956826743036,0.9444497804201536,49.618276181267916,45.665772089768176,0.9737721965354532
P12,17,L,52.36043360186333,39.0014629362987,58.67638203039401,41.41606220021383,0.9731629673648295,0.9449461362649443,52.66540429031685,47.94506364789195,0.975097652104524
P12,18,L,50.586094318437226,41.08919730865081,56.1416791882134,44.02439034763611,0.9654454519640326,0.9670241691932004,49.748067418766645,49.49242693182793,0.9873715126049746
P12,19,L,47.6212187724312,38.31909364297212,55.444454443243416,40.79468415705575,0.9545976471023813,0.9581516502855874,49.262772526818836,47.021750928293805,0.9850882858747426
P12,1,L,42.906729549421065,32.84689690519457,49.52389517390906,36.13751243846999,0.9533528445175209,0.9590069342475106,45.196824956352906,42.94548911986784,0.9888031425759025
P12,20,L,53.32143531578004,35.99160112005034,59.73973333260956,39.84845060285259,0.9681201205506582,0.9523577353638765,54.55592910600334,47.77249352302167,0.9769406140037243
P12,21,L,48.40436748816189,35.40469192144694,56.25556050465631,38.485430081862496,0.9721443109407623,0.952033160287659,51.05293281586614,45.8732308019747,0.9814764808983942
P12,22,L,48.012758136560045,35.20926104946066,55.55124243191438,38.49960309149034,0.9694138854117752,0.9399973942384935,50.1379875754587,45.90315526251476,0.9715582941505533
P12,23,L,49.39591201869484,34.26179600064947,56.489421694967724,38.22219158706134,0.9653231598839581,0.9575660544350431,50.95619098743088,45.14986966791357,0.9868816318844179
P12,24,L,51.75470632165048,40.899777401329914,56.826269748178554,44.449919472809945,0.978317759316114,0.9601946328017998,51.283062688694386,50.29705984631337,0.9819666036580784
P12,25,L,53.33474042809715,37.19456950984936,59.35456162596255,41.9989197736873,0.9546858235143109,0.9480851998977764,53.580929351137215,49.002496255029655,0.9740326128935098
P12,26,L,52.84429690412371,41.989376524818894,60.08452154080328,45.9074210078247,0.9732195561622341,0.9399359054038567,53.60819538842687,50.87835383506016,0.9725640703840766
P12,27,L,56.129542593312586,46.53850274169435,62.96839281587079,52.5488061941861,0.9684303105991717,0.9463927551502339,56.33918456356385,56.59148150699037,0.9791489258961215
P12,28,L,55.18128405541649,44.64728848055062,62.648676770443245,50.927943319720946,0.9527511426513529,0.9620734809687143,56.748255607801816,55.32795243559096,0.981280368878169
P12,29,L,58.12617576868118,44.70024582733447,64.71287760875202,49.835400287197984,0.9507231685882347,0.929696765598991,58.719330081249645,54.84120121924238,0.9673737624988957
P12,2,L,46.96043817689093,35.853742520636075,54.15781465165658,38.5424826944343,0.9608118504730857,0.9742287226777131,48.61643904442031,45.10362067775668,0.9891877681937948
P12,30,L,56.65386745677033,40.83788255686651,63.157979224153024,45.667069323012306,0.9658357008022422,0.9465929625505352,56.36687991485601,50.82772021815526,0.9689825273717211
P12,31,L,56.61925701953871,43.98979638524553,64.62284992600217,50.80253994626954,0.9662487689943093,0.9412720800489748,57.45578063969149,54.26156465104125,0.9671868458836547
P12,32,L,57.61097631582586,44.64693585272609,65.24676949146571,50.91914641265118,0.9546854154267033,0.9519098744553243,58.071488911562476,54.3227577611427,0.9781178423041696
P12,33,L,58.692114549040106,43.11444755149311,63.74429799369846,46.92781469143046,0.918413561607814,0.9687939421663214,56.94310939958995,52.03264688450929,0.9835584575309182
P12,34,L,41.310659182329275,30.41644922864092,50.1306974288298,36.53313656974471,0.978933938077729,0.9382618656475337,44.88072033850462,42.52890123514068,0.9751417341362126
P12,35,L,42.70491847840057,34.073446467205976,50.30473684789308,37.65500270572313,0.9688429536916482,0.9567663675128425,44.605778948989446,44.57622607335938,0.9741753132407998
P12,36,L,48.40066157800402,38.451091977365536,57.80550730030063,43.072271156229576,0.9641150128482278,0.9578860557775141,51.88213027185187,48.32772511071043,0.976352520145428
P12,37,L,44.79357800283533,34.939753378666225,55.02830207755538,39.018892021556375,0.9788966455471955,0.9416390390043239,47.85713123456391,44.56821642629135,0.9711418155239152
P12,38,L,42.090745453128186,31.16494474012215,52.300531832646406,36.6541525238463,0.9648738424042509,0.9526294935403721,44.42059537200241,41.76757380966049,0.9799578697155166
P12,39,L,46.505555699494316,35.54776075744804,56.38165489717947,39.1321679855057,0.9603066484966246,0.9427852959078576,49.33861137982724,45.10503307183839,0.9754765808960574
P12,40,L,45.39800783749801,35.15952479997433,55.03957731631289,38.874131268625376,0.9652404093140546,0.919557605167751,47.73576272220381,44.55264978532984,0.953490497821197
P12,41,R,31.44111589533364,39.89644574755707,54.766327177722324,47.2245997634944,0.9427959742057972,0.8968784776971812,50.89825472032948,36.85959911371455,0.9320255992358749
P12,42,R,32.070762704548876,42.70377999994991,56.655338643973,51.47110083854214,0.9911319654803673,0.9510291582475308,51.82475405867344,40.88343675714762,0.9554586249868513
P12,43,R,31.224375599972515,43.29358668734568,58.77640310544873,52.37077119995237,0.9941672277246423,0.9612734262325296,53.367879032511574,41.85389300586515,0.9585013592619176
P12,44,R,31.820734306885956,39.46211896437338,57.99857425785556,48.52839108761937,0.9785777859658684,0.9506136490268223,52.56853072842153,38.07595941618379,0.9454248326940041
P12,45,R,32.89775074420922,39.45102873617304,58.613999161687396,47.704092415262345,0.9741770569738296,0.9618402148159014,53.559140844215634,37.00776324239205,0.9615025674551065
P12,46,R,31.156345839432774,35.216924028250745,55.995834949426445,42.17935201588433,0.9797258731888986,0.9444044012671314,50.915679323005065,31.93039670981461,0.9409629482748872
P12,47,R,30.81787541614241,33.16136160453945,54.89796777770796,39.86164323571114,0.9829730900441586,0.9459839728189504,49.505950123770944,30.035964580215953,0.954786765210819
P12,48,R,30.64134953796037,35.779461370453745,55.89657432590217,42.96328331114926,0.956838489108218,0.9387809771615463,50.74261913463062,32.93318242853048,0.9407633003717596
P12,49,R,31.29274823509221,33.76197474579567,55.19377872286056,39.76134273023025,0.9861170274829535,0.9574155020658138,48.92552278539563,28.42130531770229,0.957117351614579
P12,4,L,49.819625142110894,36.97060890910829,55.86101671771017,39.84226996657524,0.9798955612864261,0.9387254670140532,49.9642051066606,46.38682301455788,0.9768728766248806
P12,50,R,31.786247849530177,35.88556783675001,55.276866760478214,42.8203233815239,0.9975671600222235,0.9625153650653486,50.54598839770158,33.62570859057949,0.97173399594929
P12,51,R,34.477120582267275,39.227838146746116,58.14883658163218,46.724198486516784,0.9796199508277401,0.9705079074344392,52.79934883124076,36.886228441438334,0.9770029373388375
P12,52,R,36.06917861183768,40.695515852979845,60.61258341739174,49.33801832109935,0.9707303679331662,0.9496205374365242,54.97381181432715,55.66554863685844,0.9604639524685619
P12,53,R,33.07941766865427,36.32748121707532,58.6672266423763,42.10346164628499,0.9776415110531446,0.9502717050645408,52.30069897521591,32.74778545722543,0.9556345035471357
P12,54,R,30.934163088014,36.73248605966088,56.18967328543762,44.08251800533698,0.9882349987625664,0.9626646342287316,50.34081135670964,33.33919496274359,0.9716414825378759
P12,56,R,37.06119126748485,41.11890383125676,60.66356081278322,49.12356854283303,0.9601787985652154,0.9564183167986482,55.08803508271519,38.679370811469056,0.9648040569043679
P12,57,R,38.54383370312959,40.58152515635706,61.16484734315871,47.87566804918025,0.9817056299320351,0.956970468748198,55.823560376800316,37.471269800613875,0.9651783950709879
P12,58,R,40.043991136949735,41.572912144280345,62.418819260924444,50.01884837742475,0.9798345234402991,0.9589632709807985,56.515893204071205,39.085777923979464,0.9590847305890987
P12,59,R,40.117566402274335,41.74535236577667,61.58093010279939,49.648248527587945,0.9898941305380824,0.9553922804053862,56.04842878051444,39.048741107589755,0.9581621298768251
P12,5,L,51.08280474594911,41.91541875001417,56.72901182200051,43.6641370760805,0.9884879813758608,0.9415036593101153,51.33293884660436,49.529386806027794,0.9673575954271743
P12,61,R,36.99676143329381,36.589610546370714,60.248132218820594,44.27781305743201,0.985389797901863,0.9611098253102794,53.499480304987415,32.464073415258135,0.965951062236767
P12,62,R,39.249578213290675,38.52281710589957,60.966219335338586,47.563766650682325,0.9685790304959236,0.9662631141739542,54.52154816908486,35.41933925630215,0.9726244095684384
P12,63,R,40.921596475758015,37.73377209667892,61.22224194794733,45.38169833653084,0.9863956031815878,0.9667269635854369,54.83857236821191,33.04761915691725,0.9730037108542693
P12,64,R,39.95906205881172,38.6816410054378,60.218792144674005,47.12920505153302,0.9563448409157242,0.9577227844093787,55.08085708489635,36.08288268833561,0.9624875895076074
P12,65,R,33.1424018732505,30.957762496569806,50.81748634979029,38.84189303038892,0.9453237212407659,0.9424904299719015,48.30729371605131,28.894438796433068,0.9478949553157574
P12,66,R,30.433840099617253,29.4375445834441,51.96720752885321,38.49204372601465,0.9320746520847497,0.9619039364620046,46.46523162565144,28.63694266553741,0.9582536536428449
P12,67,R,33.2804209418175,32.05066320720734,56.053510478481286,42.04202839607415,0.9664006830590725,0.962512491494737,52.07658042243917,32.81228178540908,0.9627554084550415
P12,68,R,32.667285495964705,32.76283587567428,54.48429817901662,42.2640250250866,0.9624968537983682,0.9757884224741746,49.519742418209795,30.540228332869546,0.9715542466553446
P12,69,R,31.69711213643931,34.776066118369776,55.23308798208708,43.29392465304401,0.9606743951172756,0.9456909084009223,49.738203077445554,31.760334220252986,0.9579385353497809
P12,6,L,43.98532740846227,33.54044928980333,51.525325834152284,36.90008692354611,0.9775115930776104,0.9564861891296175,46.75714544065433,43.9968975237079,0.9792199140957689
P12,70,R,30.928543885410004,29.909858221854936,52.59800432566229,39.80664389788806,0.9641972315435571,0.9629053406119811,47.73423194949072,27.948360598172332,0.9677821371224826
P12,71,R,29.22843022215943,33.40646252804227,53.73393281912094,41.66718712632798,0.9652907603076266,0.9535070060262865,48.528283371524914,31.045565578785904,0.9605151385506562
P12,72,R,29.726693117727088,31.7455124320686,53.68925919080049,40.033832112059656,0.9462258431333287,0.9547929478022585,48.41780123812887,29.179332430617325,0.9625498375486852
P12,73,R,33.12657976431501,34.40347367831827,56.01058691230127,43.1403335890221,0.9579890984893302,0.9524433691427114,50.12373471326938,32.175957579339546,0.9555967835850653
P12,74,R,31.270242677443967,33.76420129761134,53.95102571532975,40.70753093238574,0.9196767759839892,0.9445028147637463,48.8660545404606,30.970934180569373,0.9630818568695558
P12,75,R,31.787410436656405,35.404952236716504,55.45093336844326,43.37766828670144,0.9538610286678022,0.9608936091072974,49.78210762272822,32.071314017743816,0.9669590626322521
P12,77,R,32.1331193666237,33.96864479995487,55.757927986372636,41.02560476491287,0.9541736194872084,0.9471489068731834,49.885849434929604,30.019882088924938,0.9525159237360257
P12,78,R,30.809508838179344,30.643678284754856,54.120247874676885,37.282199937929946,0.9064271314327687,0.9733104394014392,48.00035170138232,25.82460934644478,0.9638166544799495
P12,7,L,42.44886069914025,30.230538772652068,51.09066014184109,33.74966750464068,0.98141511399158,0.9358895174621253,45.74502103552001,40.819120728899634,0.9713873702473725
P12,80,R,32.61494242518836,32.091587628406245,55.26602597445513,40.06212027975753,0.9679549867893028,0.9648627748377175,50.68554180086366,29.2233068403811,0.9658723843195611
P12,81,R,35.56528832854373,37.701232191256196,58.54734217138244,45.716598681503605,0.9563409323823955,0.9570462709966738,51.74267011098773,33.811382275082735,0.9692916966850164
P12,82,R,36.405011907803484,34.290910850952116,57.65115235506891,42.71926672889342,0.9425613656957949,0.9617179488430556,50.94403363152228,30.654636638392297,0.962910486828526
P12,8,L,48.93147034903495,36.8795798815047,56.28626965527588,40.5310165179278,0.9782425506592423,0.9463708313574122,51.26916331489015,47.327699936315774,0.9795752067820985
P12,9,L,45.06203007953444,34.113620798750205,53.01022032458698,36.94963409983774,0.9866746010677266,0.9341264449298072,47.914638372438674,43.90224558055424,0.9669945136339766
P13,11,L,41.796657875712555,21.974431775416694,53.13466661463801,39.196714568348554,0.9777156144352223,0.972110838221832,47.668260906197126,33.38937457125415,0.9831297409082418
P13,13,L,42.800443663810704,26.77815473873019,54.13017469152809,43.92133204917161,0.981283222711499,0.9717109427842566,45.80575094568651,34.647133250276504,0.9821583030357309
P13,15,L,39.46968904199271,23.439514837234977,49.855183537658554,39.8168623831239,0.9830884120417015,0.9735403237043101,45.206168926816375,32.93703521181538,0.9880670820090872
P13,16,L,40.74321346624379,22.48024161754685,52.648356442382926,37.75649860176499,0.9832171237714133,0.9669093961369739,45.03557155234336,33.96235151017851,0.9896268322110204
P13,17,L,41.7005532774409,29.643327777444092,54.4417633618613,46.58782512573092,0.9896402031454543,0.9710421240448527,45.51579605512862,38.93123897453486,0.9873761141119478
P13,18,L,40.78145460357201,22.994638318774655,53.99260595491334,43.017551075667484,0.9845682786493611,0.9757293153870071,45.81483616484359,35.03439252271229,0.9911567662092933
P13,19,L,41.95030540428462,22.566668678310062,53.70991309051965,38.01973273725137,0.9878331211005815,0.9567289434543483,46.20048849301382,32.990467799356075,0.9899615228465756
P13,1,L,44.38367651872872,25.518064728996453,56.31297746182126,45.55083978242528,0.9863997982590657,0.952265471152048,45.777373534660754,41.61561367068916,0.9744500311853893
P13,20,L,41.935469314881495,22.797581143845377,53.91214124588261,41.97158020567589,0.9847788056260071,0.9642720880758802,45.464935991434615,34.46431540119237,0.9864376641311517
P13,21,L,40.282105138730856,25.79497745730028,52.38739739848547,41.898824573767676,0.9872732590601287,0.9648679026256108,46.63327735070738,33.66637662313673,0.9915286866374295
P13,22,L,41.66929830129003,20.945426959484266,53.44378013270408,38.99279457166716,0.9948273399437179,0.9811807303737133,45.87705105346853,33.021278665462916,0.9919163714226814
P13,23,L,40.72611551056682,26.90693794847991,51.62362437707402,41.36671406686652,0.979638616569949,0.9827503716204681,44.990527495904935,33.498072283432506,0.9910494677949198
P13,24,L,41.179704011471465,31.598717925014196,55.1987163868154,49.4046011977789,0.9832278605739644,0.9612693956098224,47.20863621208488,39.7085777207403,0.9869118339875754
P13,25,L,42.38955425144714,25.44981333066787,54.6902668971156,42.36016521751733,0.9901447730203015,0.9770784113005814,46.09858185953082,33.93884746705444,0.9890936075845647
P13,26,L,43.2748556131835,25.317295039389688,55.36879445803225,40.47891808668046,0.9910037924229825,0.9657683520452761,46.01813710399505,32.76325866305349,0.9816580490331592
P13,27,L,41.42442513927903,25.802830100917767,55.62743029764807,44.49186129274185,0.9823454027271332,0.9693182145634343,44.47658913652423,37.550218340736535,0.9866393270980894
P13,28,L,38.77816714409923,21.483200733417277,52.07161798547975,35.0621901713984,0.9925664690904298,0.968478181868082,45.03378780173603,33.685544221335675,0.9892460054788088
P13,29,L,41.499339897951344,21.6227874823758,55.24812176109367,39.272530794756165,0.9927713447887502,0.9717302670073322,48.620018627106724,33.0189375134918,0.9897137878399845
P13,2,L,42.98088529682438,23.83693502916393,57.354535327715844,40.0873673385758,0.9884026397101956,0.9573187662296018,49.275463895192885,36.56878999454746,0.9816801326338503
P13,30,L,40.741604875623445,23.83921311239847,53.936247035418255,38.48989822781351,0.9882794146125364,0.9755651820165965,47.573387549650526,32.15506708369267,0.9903524501095384
P13,32,L,41.61728914710848,23.26256885783173,55.15678110854264,34.12246295380774,0.9901822644998933,0.9715884097231049,45.298638024539024,30.341039633107005,0.991787677646431
P13,33,L,40.44034262099702,23.742400412877874,53.421196248771125,35.1195537530124,0.9927421023575536,0.9841956427286992,43.78333624928885,29.626183233441253,0.9912244885192012
P13,34,L,40.56027786770142,23.45034104440963,53.82274116440686,32.69929362020775,0.9884624003208002,0.9783130992011497,44.08231931608092,30.138156901016124,0.9891546603169897
P13,35,L,41.02648430529808,24.756914139487336,55.09911198996406,35.478368274518296,0.9904363801950099,0.9746600962763982,44.687539065720394,30.262989225217886,0.9884347252747401
P13,37,L,40.488336898262204,23.567585675279595,54.46705542219799,34.99511845617622,0.9951844795448714,0.9755492696891561,43.30797671610753,29.192041268126285,0.9807249699991004
P13,38,L,40.963285251894064,24.859506978472556,53.5080402151316,36.763274963614116,0.9870667473866521,0.9755901625739563,43.868235212889715,30.47461834605625,0.9902922940362812
P13,39,L,41.96974365910419,26.7681425866794,53.91422731136592,39.1367111220275,0.9894775342042206,0.973782046137585,43.19890314946378,31.61965828118831,0.9900902328554301
P13,3,L,41.22253470263242,25.592959351246986,52.482883233269575,40.05353889832531,0.9904576146594476,0.976642577057135,45.52275840294273,35.406356382154875,0.9876090735046926
P13,40,L,40.803341888464416,21.870723132788704,54.303838516655446,34.82961273541121,0.9891523945146842,0.9728607306506516,44.28734536312248,29.71895925131874,0.9902091961465678
P13,41,R,45.68941711949729,38.783348068580175,51.11897656953029,47.648066509999936,0.974653430120021,0.9512761223736105,48.60675607511685,44.32043185972194,0.9781527432289943
P13,42,R,45.00602759932308,40.26184152397172,49.44140388663866,46.90435320391591,0.9942326161493242,0.9818117006400194,46.93689768423783,43.29408667961945,0.9965368316257595
P13,43,R,43.269997461914166,39.79800550631904,50.44117322618505,48.46660702906288,0.983289600318016,0.9751223936627347,46.817672752691124,43.23413507941182,0.9926876705805493
P13,44,R,45.861792851151634,40.75906399300052,48.87481366272135,49.58465895173027,0.9935375566238691,0.9503224589354102,46.15911877893651,42.26275743055825,0.9696464915408144
P13,45,R,44.01897813153937,35.08817627245507,49.645117874962686,40.98858580230189,0.98461342959914,0.9536303827133719,45.14540289123886,35.71773277894195,0.9736793980159903
P13,46,R,44.397670147935386,35.12671746034469,49.119651912697016,40.25084767629733,0.9810187194254061,0.9674204177076007,43.399340958354465,35.45677189473754,0.9723180882095269
P13,47,R,45.91431711975404,34.51532834868857,49.94710752408818,37.43416814518762,0.9754266929079971,0.9627385331233037,47.60722819651215,36.458531917622494,0.9700628481142859
P13,48,R,41.39287362860304,37.71128822812744,46.065744360406114,40.41314758991694,0.9786692395841993,0.9805013562584103,43.46625395277685,36.1882237423058,0.9872962161035159
P13,49,R,40.77914420841423,34.34234860148117,47.48326413924009,44.013469058203825,0.9872504297459561,0.9495338095612533,43.35552318351726,36.87309162458371,0.9598018375158767
P13,4,L,43.98788949719966,26.938140172470995,55.285980923029264,39.74208675780124,0.9897290953774966,0.974715088439092,47.34021028156101,35.07838105126941,0.9883586441747737
P13,50,R,42.5590393951476,31.949249277531518,46.91811927622957,40.057096854188764,0.9837002730799917,0.9659206869735126,41.81659037735022,33.98781439192616,0.9776975880379829
P13,51,R,47.256273653994086,32.43032559083672,54.2384263741633,40.82024383622436,0.9917910597410005,0.9774242777163612,43.6255551422116,34.49779957185919,0.9938266894100677
P13,53,R,44.55988471009385,34.25242446245716,51.63989094530942,38.310365918301194,0.9908219689723178,0.9592198705709544,43.88359812101243,34.073763199793916,0.9761721238950988
P13,54,R,43.7159773418623,35.54891358192297,50.248624395639816,37.972399992930626,0.9767371282060062,0.9513471650887825,42.12536066742443,34.314540677637495,0.9680642588737229
P13,56,R,40.59630265041315,31.108170796259202,47.85650996514721,35.14773116764116,0.9936174547586094,0.9451906719226579,42.75368369860837,33.625563550804344,0.9641763074666445
P13,57,R,42.46156118040835,32.29958013262332,49.19648233739748,40.7591251445233,0.9931852015508612,0.9781142366151852,41.643080216732415,35.759845926597535,0.990028059292767
P13,58,R,41.652955220083506,35.27899997595341,48.70596569913394,38.40895326399103,0.9811814834355486,0.9459505561592851,42.08828490741728,36.51695019877757,0.957934220178104
P13,59,R,39.36092737477381,32.00919175695212,44.82013672468886,41.120771326176545,0.9693895922688899,0.9527899745145908,39.54263135510399,35.34575261662926,0.9714504398538182
P13,5,L,42.63016836700824,21.67201822926411,53.76412026543668,35.489869463222135,0.9939421532490708,0.9747757699687605,45.52902046878305,32.067282838102166,0.9910335563875994
P13,60,R,40.75167830348122,31.974906065754425,46.24307276641172,40.005865813932196,0.9894606915624574,0.9752361313718023,40.832921707361024,34.43018755138584,0.9839878129633762
P13,61,R,39.511120148602195,30.42437598787892,47.5558022617812,41.582051594491524,0.9802053339034427,0.9809266459308305,42.045538850183995,35.481125287032135,0.9896565962000932
P13,62,R,40.59174244208559,32.36664854952009,48.757916846521134,41.81272714570174,0.9849436666218032,0.964952763122473,42.88534572395718,34.92430968111479,0.9768232489862471
