mmc,omc_native,omc_ourmethod
0.49209683494922885,0.9618650309142432,0.8546873533766222
-0.685762853770449,0.9715965943468647,0.8043529643295246
-0.8823519952829499,0.9756993943930642,0.6893075885905127
0.5968033347630385,0.9796459996184451,0.8569257862914382
0.8723899173649131,0.9733799432518747,0.9525246828813904
-0.6380351919516043,0.9752637264394983,0.858158348613787
-0.9055375169862561,0.9605697349841582,0.7829755755654884
0.34723524446497644,0.9802947930668837,0.8526616826877256
-0.8060641941683796,0.9589714553484621,0.6910438592706123
0.11372633019333493,0.9801489681501627,0.7953246252089176
-0.18579045291461938,0.975696789200643,0.6962451967478743
0.36471729359743094,0.9777665645301921,0.8553248358445728
0.4094352389206413,0.962140622357347,0.8060956421878412
-0.01603034268383671,0.9650959331291147,0.9339368518902657
0.3413780910515005,0.979069789947882,0.8078020439861102
-0.693811486930089,0.9703383273907034,0.9409810456997558
0.9770591258164245,0.9908661272686385,0.9750121895862318
0.9594190292297229,0.9830818809124453,0.9758405665820726
0.961564356446198,0.9883360570144893,0.9819292704627965
0.9570490873712261,0.9825458099940952,0.9794108141666457
0.9407879934511026,0.982354301046776,0.9731453442011002
0.9667737883473316,0.9885502748554676,0.9789584957966626
0.9549091594270047,0.9820744072826971,0.9789436492207166
0.9768034973116617,0.9870824878096552,0.9825560608910636
0.9836218776161552,0.9890545908280799,0.9809924935275717
0.969690466529363,0.9770207864388749,0.9724940168642248
0.9718825871413945,0.9859609777429886,0.9795657989071528
0.9790122741371892,0.9900571111934322,0.9831330257234665
0.9727463057292233,0.9882711218145984,0.9874339741500032
0.9746675978530996,0.9848865475817614,0.9881816670424587
0.9630244518772805,0.980933635109778,0.9788299955502971
0.9189655997292889,0.9692529861808655,0.935970518383248
0.9883655905407327,0.9914278352428707,0.9954589548136102
0.9855213764790511,0.992240529343946,0.9928309762838678
0.9616830133005688,0.9852320374325951,0.982985391387127
0.9909675676123157,0.989161498895575,0.9876719643500596
0.9708893181329996,0.9866845690067376,0.9910877103525092
0.9696905658281476,0.9444883616413154,0.9327513502878223
0.9880703188555671,0.9912226937061076,0.994162502893496
0.9705029790076771,0.9818034719918518,0.9855343382242197
0.9708865599256099,0.9877227941667033,0.9930179514741685
0.9526026004845695,0.9781451600437733,0.9840877641117933
0.9744165634918318,0.9800025738710197,0.988456088309142
0.9557430166297961,0.986122364780711,0.989984515709352
