part,trial,arm,measure,omc,mmc60,mmc30,mmc30raw
P07,trial_18_L_unaffected,unaffected,max_shoulder_abduction,27.984525009875895,20.70544882519092,20.659698001900026,20.594361039198983
P07,trial_19_L_unaffected,unaffected,peak_velocity,551.1328735351562,572.6427612304688,520.140869140625,520.140869140625
P07,trial_19_L_unaffected,unaffected,peak_elbow_angular_velocity,148.14126081130823,157.79525044149025,137.673291550677,135.11953522740703
P07,trial_19_L_unaffected,unaffected,time_to_peak_velocity,1.2666666666666666,1.2333333333333334,1.2666666666666666,1.2666666666666666
P07,trial_19_L_unaffected,unaffected,time_to_first_peak_velocity,1.25,1.25,1.2666666666666666,1.2666666666666666
P07,trial_19_L_unaffected,unaffected,number_of_movement_units,2.0,2.0,1.0,1.0
P07,trial_19_L_unaffected,unaffected,total_movement_time,5.7,5.666666666666667,5.666666666666667,5.666666666666667
P07,trial_19_L_unaffected,unaffected,interjoint_coordination,0.9822696630095054,0.9832275234530066,0.9780855106823944,0.978325737288716
P07,trial_19_L_unaffected,unaffected,max_trunk_displacement,38.38687434162221,43.85741284409093,43.54450557095952,43.54450557095952
P07,trial_19_L_unaffected,unaffected,max_shoulder_flexion,56.70930869183024,55.931174865079726,56.46391899048268,56.482646139107
P07,trial_19_L_unaffected,unaffected,max_shoulder_flexion_drink,56.70930869183024,55.931174865079726,56.46391899048268,56.482646139107
P07,trial_19_L_unaffected,unaffected,max_elbow_angle,153.59541027317636,153.7319810370946,154.76820067427732,154.86741049667302
P07,trial_19_L_unaffected,unaffected,max_shoulder_abduction,35.541005294028736,21.480996745614434,21.084221986723065,21.008539103092236
P07,trial_1_L_unaffected,unaffected,peak_velocity,499.78143310546875,162.95314025878906,734.0943603515625,734.0943603515625
P07,trial_1_L_unaffected,unaffected,peak_elbow_angular_velocity,176.39342420658096,78.17780455609636,212.40077164421643,210.91327929064482
P07,trial_1_L_unaffected,unaffected,time_to_peak_velocity,0.43333333333333335,0.1,2.0,2.0
P07,trial_1_L_unaffected,unaffected,time_to_first_peak_velocity,0.43333333333333335,0.1,2.0,2.0
P07,trial_1_L_unaffected,unaffected,number_of_movement_units,1.0,0.0,2.0,2.0
P07,trial_1_L_unaffected,unaffected,total_movement_time,2.3,2.2666666666666666,5.2,5.2
P07,trial_1_L_unaffected,unaffected,interjoint_coordination,0.999717695741221,,-0.22006931667357285,-0.21387482158509477
P07,trial_1_L_unaffected,unaffected,max_trunk_displacement,29.63394608935187,23.383611889984643,18.3738577621793,18.3738577621793
P07,trial_1_L_unaffected,unaffected,max_shoulder_flexion,42.598930366374304,43.506639082740456,47.46782973355369,47.48878307787603
P07,trial_1_L_unaffected,unaffected,max_shoulder_flexion_drink,32.812426976955926,32.6551041546571,33.20521173313449,33.20179782500558
P07,trial_1_L_unaffected,unaffected,max_elbow_angle,154.77958907012646,154.04547438197343,154.7482147515633,154.84585858252115
P07,trial_1_L_unaffected,unaffected,max_shoulder_abduction,18.201981208501262,18.84992778984335,21.314920797452178,21.21144745511654
P07,trial_20_L_unaffected,unaffected,peak_velocity,570.5678100585938,563.527587890625,523.7260131835938,523.7260131835938
P07,trial_20_L_unaffected,unaffected,peak_elbow_angular_velocity,135.41303753187805,143.30669778616027,133.05848599446273,130.46224938018207
P07,trial_20_L_unaffected,unaffected,time_to_peak_velocity,1.8,1.7666666666666666,1.8,1.8
P07,trial_20_L_unaffected,unaffected,time_to_first_peak_velocity,1.8,1.7833333333333334,1.8,1.8
P07,trial_20_L_unaffected,unaffected,number_of_movement_units,1.0,1.0,1.0,1.0
P07,trial_20_L_unaffected,unaffected,total_movement_time,5.5,5.483333333333333,5.5,5.5
P07,trial_20_L_unaffected,unaffected,interjoint_coordination,0.9871126005002132,0.9784689504826559,0.9767423802920109,0.9776133337226851
P07,trial_20_L_unaffected,unaffected,max_trunk_displacement,38.784839458781036,44.61468060299313,44.572813374233924,44.572813374233924
P07,trial_20_L_unaffected,unaffected,max_shoulder_flexion,44.83406077078434,48.32303225571532,48.51631791256034,48.49144000138978
P07,trial_20_L_unaffected,unaffected,max_shoulder_flexion_drink,44.83406077078434,48.32303225571532,48.51631791256034,48.49144000138978
P07,trial_20_L_unaffected,unaffected,max_elbow_angle,151.0002024164467,152.5182611247496,153.34627703257925,153.51081214235577
P07,trial_20_L_unaffected,unaffected,max_shoulder_abduction,28.657304336358212,19.86333892649643,19.341202839892638,19.322108300743313
P07,trial_21_L_unaffected,unaffected,peak_velocity,544.5092163085938,528.2890014648438,504.4880676269531,504.4880676269531
